N.I.F.;Nombre 1;Nombre 2;VMA;;;;;
9000040597;HOSPITAL DE CASTILLA LA NUEVA ESE;;13255;;;;;
9000048940;HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENC;ATENCIoN VALLE DE TENZA E S E;13257;;;;;
9000050670;ESE NUESTRA SENORA DE LAS NIEVES;;13259;;;;;
9000059556;EVALUAMOS IPS LTDA;;13262;;;;;
9000060374;EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVE;UNIVERSITARIO DE SANTANDER;13264;;;;;
9000078604;UNIDAD DE SEGUIMIENTO DEL RECIEN NACIDO;CIDO DE ALTO RIESGO I P S USRENAR LTDA;13275;;;;;
9000083281;CLINICA INTEGRAL DE EMERGENCIAS LAURA DA;RA DANIELA S A;13279;;;;;
9000088820;CENTRO DE MOVIMIENTO EJERCICIO Y REHABIL;HABILITACION S A S;13282;;;;;
9000090805;DENTISANA SAS;;13284;;;;;
9000107915;CENTRO DE INVESTIGACIONES EN EPILEPSIA L;SIA LTDA;13289;;;;;
9000124049;CLINICA AYNAN LTDA;;13301;;;;;
9000133812;SOCIEDAD MEDICA DE ESPECIALISTAS DIAGNOS;AGNOSTICO E IMAGENOLOGIA MEDSALUD LIMITA;13306;;;;;
9000144356;ODONTOMEDIC IPS SAS;;13316;;;;;
9000157799;SOCIEDAD DE HEMODINAMIA SANTA MARIA S A;S A S;13323;;;;;
9000165987;INSTITUTO CARDIOVASCULAR DEL CESAR S A;S A;13326;;;;;
9000180455;SERVICIOS INTEGRALES DE SALUD DEL MAGDAL;AGDALENA SAS;13337;;;;;
9000217881;CLINICA DE LA AMAZONIA IPS LTDA;;13358;;;;;
9000299194;CLINISONRISA CLINICAS ODONTOLOGICAS LTDA;LTDA;13401;;;;;
9000308141;UNIDADES MOVILES DE SALUD MOVISALUD Y CI;Y CIA LTDA;13407;;;;;
9000337527;UNIVER PLUS S A;;13426;;;;;
9000341318;ESE MORENO Y CLAVIJO;;13441;;;;;
9000345381;CEMPREC S A S;;13451;;;;;
9000365531;E S E HOSPITAL SAN ANTONIO DEL TEQUENDA;UENDAMA;13457;;;;;
9000366959;INTENSIVISTAS MRC IPS S A;;13460;;;;;
9000373531;ONCOMEDICAL I P S S A S;;13465;;;;;
9000457101;EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVE;NIVEL DE ATENCION HOSPITAL ISABEL CELIS;13509;;;;;
9000480407;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL;LOCAL DE CUBARRAL;13516;;;;;
9000521489;CXAYUCE JXUT EMPRESA SOCIAL DEL ESTADO;TADO;13539;;;;;
9000545631;UNIDAD DE CUIDADOS INTENSIVOS NEONATAL D;TAL DEL BAJO SINU;13546;;;;;
9000561272;NEONATOLOGOS DE SUCRE LIMITADA;;13559;;;;;
9000579265;MEDYTEC SALUD IPS S A S;;13565;;;;;
9000584434;MEDIKA IPS SAS;;13568;;;;;
9000610489;ESE HOSPITAL NIVEL 1 PUERTO RICO;;13579;;;;;
9000626357;EL PRINCIPIO DE UNA ESPERANZA;;13583;;;;;
9000642504;UNIDAD CLINICA SAN NICOLAS LIMITADA;;13591;;;;;
9000645784;IPS SERVIDOENSALUD S A S;;13592;;;;;
9000662836;CENTRO DE DIAGNOSTICO DERMATOLOGICO SA;SA;13602;;;;;
9000663454;E S E HOSPITAL LOCAL DE PIEDECUESTA;A;13603;;;;;
9000663479;E S E HOSPITAL REGIONAL SAN GIL;;13604;;;;;
9000671366;E S E HOSPITAL REGIONAL DE VELEZ;;13612;;;;;
9000671699;EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIO;REGIONAL DE GARCIA ROVIRA;13616;;;;;
9000690145;VALSALUD SAS;;13623;;;;;
9000714667;IQ INTERQUIROFANOS S A;;13635;;;;;
9000730814;SERVICLINICOS DROMEDICA S A;;13638;;;;;
9000738572;FUNDACION CLINICA INTEGRAL SINCELEJO;O;13650;;;;;
9000756693;PHD SERVICIOS LTDA;;13656;;;;;
9000761619;FUNDACION SOCIAL COOGRANADA;;13659;;;;;
9000764337;CLINOFAM VILLETA S A S;;13661;;;;;
9000775204;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL;LOCAL DE SAN CARLOS DE GUAROA;13665;;;;;
9000816437;EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNIC;MUNICIPAL DE EL DORADO;13686;;;;;
9000817467;FUNDACION GRUPO INTEGRA;;13688;;;;;
9000822027;CLINICA CENTRAL OHL LTADA;;13694;;;;;
9000858829;FUNDACION REHABILITACION INTEGRAL;;13711;;;;;
9000911439;EMPRESA SOCIAL DEL ESTADO PASTO SALUD E;UD E S E;13735;;;;;
9000922266;CLINICA COLOMBIANA DE PROTESIS DENTALES;ALES EU;13739;;;;;
9000941124;CLINICA STELLA MARIS;;13743;;;;;
9000944752;EMPRESA SOCIAL DEL ESTADO MERCEDES TELLE;TELLEZ DE PRADILLA E S E ) HOSPITAL VIA;13747;;;;;
9000968951;REHABILITACION MEDICA INTEGRAL DEL EJE C;EJE CAFETERO RMI SAS;13759;;;;;
9000984768;HOSPITAL INFANTIL UNIVERSITARIO DE SAN J;SAN JOSE;13765;;;;;
9001017360;COOPERATIVA MULTIACTIVA DE SERVICIOS INT;S INTEGRALES GESTIONARBIENESTAR;13798;;;;;
9001082813;LUXOTTICA OF COLOMBIA SAS;;13833;;;;;
9001100741;CLINICA SU VIDA S A S;;13854;;;;;
9001102597;BIOMOLECULAR DIAGNOSTICA LTDA;;13857;;;;;
9001109405;INVERSIONES LUCEDMARB SA;;13862;;;;;
9001117750;DIVERSIFICANDO EN IDEAS Y OPORTUNIDADES;ADES EN SALUD D I O SALUD S A;13870;;;;;
9001126306;UNIDAD OPTOMETRICA DEL DOCTOR JIMENEZ EM;EZ EMPRESA UNIPERSONAL;13879;;;;;
9001128209;CMS COLOMBIA LTDA CORPORACION MEDICA SAL;A SALUD PARA LOS COLOMBIANOS;13881;;;;;
9001134581;EMURACENTER LATINOAMERICA EU;;13885;;;;;
9001164132;IPS UNIONSALUD SAS;;13908;;;;;
9001180841;INSTITUTO COLOMBIANO DE GENETICA Y ONCOL;ONCOLOGIA MOLECULAR LTDA / INCOGEM;13927;;;;;
9001193571;SALUD MEDICOS ESPECIALISTAS S A;;13938;;;;;
9001201957;INTERNATIONAL TELEMEDICAL SYSTEMS COLOMB;OLOMBIA S A ITMS COLOMBIA S A;13942;;;;;
9001211525;HOSPITAL RICAURTE EMPRESA SOCIAL DEL EST;L ESTADO;13945;;;;;
9001225246;CENTRO DE SALUD MUNICIPAL DE CARTAGO;O;13950;;;;;
9001248748;PROJECTION LIFE COLOMBIA;;13976;;;;;
9001257593;E S E SANTA GERTRUDIS ENVIGADO;;13979;;;;;
9001266765;CENTRO DE SALUD SAN MIGUEL ARCANGEL DE O;DE OSPINA ESE;13987;;;;;
9001272119;E S E CENTRO HOSPITAL SAN JUAN BAUTISTA;TISTA;13993;;;;;
9001275256;CICLO VITAL COLOMBIA LIMITADA;;13995;;;;;
9001282310;CLINICA MIRAMAR S A;;13998;;;;;
9001286551;CENTRO DE SALUD FUNES E S E;;14000;;;;;
9001292963;EMPRESA SOCIAL DEL ESTADO CAYETANO MARIA;MARIA DE ROJAS;14003;;;;;
9001304804;VER BIEN IPS;;14012;;;;;
9001306714;CAD PSICOTERAPEUTICO Y REEDUCATIVO SAN R;SAN RAFAEL SAS;14014;;;;;
9001344977;E S E CENTRO DE SALUD NUESTRA SENORA DE;RA DE FaTIMA;14038;;;;;
9001349369;MANTILLA SILVA S A S;;14043;;;;;
9001352406;IPS CENTRO MEDICO SANTA MARIA LIMITADA;ADA;14046;;;;;
9001356763;E S E CENTRO DE SALUD SAN MIGUEL;;14053;;;;;
9001368653;EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIO;REGIONAL DEL MAGDALENA MEDIO;14062;;;;;
9001381046;CORPOALEGRIA;;14074;;;;;
9001388154;UNIDAD MATERNO INFANTIL DEL TOLIMA S A;S A;14089;;;;;
9001398252;CENTRO MEDICO SAN JOSE CACHIPAY E U;;14091;;;;;
9001422824;FUNDACION CLINICA LETICIA;;14115;;;;;
9001424465;E S E CENTRO DE SALUD DE LOS ANDES;;14116;;;;;
9001425796;E S E CENTRO DE SALUD VIRGEN DE LOURDES;URDES;14117;;;;;
9001429996;EMPRESA SOCIAL DEL ESTADO SANTIAGO APOST;APOSTOL E S E;14121;;;;;
9001455729;EMPRESA SOCIAL DEL ESTADO ESE SUR ORIEN;ORIENTE;14138;;;;;
9001455791;EMPRESA SOCIAL DEL ESTADO POPAYAN E S E;S E;14139;;;;;
9001455854;EMPRESA SOCIAL DEL ESTADO TIERRADENTRO E;TRO ESE;14141;;;;;
9001457678;ESE SUR OCCIDENTE;;14145;;;;;
9001460066;EMPRESA SOCIAL DEL ESTADO ESE NORTE 2;2;14146;;;;;
9001460106;EMPRESA SOCIAL DEL ESTADO NORTE 1 E S E;S E;14147;;;;;
9001463322;CLINICENTRO DE REHABILITACION CARDIACA Y;ACA Y PULMONAR LTDA;14150;;;;;
9001464384;EMPRESA SOCIAL DEL ESTADO NORTE 3 ESE;ESE;14152;;;;;
9001464718;EMPRESA SOCIAL DEL ESTADO CENTRO 2 E S E;E S E;14153;;;;;
9001479594;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALU;SALUD TIMOTEO RIVEROS CUBILLOS;14165;;;;;
9001482656;ANGIOGRAFIA DE COLOMBIA SAS;;14167;;;;;
9001488949;UNIDAD CARDIOLOGICA LTDA;;14170;;;;;
9001503106;INVERSIONES DE SERVICIOS ESTETICOS LTDA;LTDA;14179;;;;;
9001527717;REHABILITDEMOS LTDA;;14194;;;;;
9001529831;SABER VIVIR SABANA SAS;;14195;;;;;
9001543611;E S E CENTRO DE SALUD DEL TABLON DE GOM;E GOMEZ;14206;;;;;
9001570167;REHABILITAR I P S VILLAVICENCIO;;14218;;;;;
9001597149;CENTRO NEUROPSICOLOGICO MARTHA LUCiA MIR;A MIRANDA S A S;14225;;;;;
9001626886;FORJA EMPRESAS SAS;;14256;;;;;
9001649460;CLINICA PEDIATRICA NINO JESUS LIMITADA;ADA;14274;;;;;
9001686797;IPSMEDIC SAS;;14297;;;;;
9001696096;FUNDACION GENESIS DE COLOMBIA;;14300;;;;;
9001698379;ODONTOMETA LTDA;;14307;;;;;
9001708252;UNIRSALUD LIMITADA;;14319;;;;;
9001712115;GLOBAL LIFE AMBULANCIAS SAS;;14323;;;;;
9001737946;FUNDACION DE IMaGENES DIAGNOSTICAS FID C;FID CARMEN CECILIA VALENCIA PENA;14348;;;;;
9001745779;DISAMA MEDIC S A S;;14355;;;;;
9001755694;CARIBBEAN ORTHODONTICS AND DENTAL SPECIA;PECIALITIES LTDA CODES CARIBBEAN;14366;;;;;
9001773404;DENTI SONRIA LTDA;;14384;;;;;
9001776240;ANASHIWAYA IPSI;;14385;;;;;
9001795732;AMBULANCIA RESCATE 467 E U;;14397;;;;;
9001803523;SELECTA ODONTOLOGIA EU;;14400;;;;;
9001814192;MEINTEGRAL S A S;;14409;;;;;
9001818242;FUNDACION PARA LA SALUD Y LA VIDA FUNDAS;UNDASALUD;14417;;;;;
9001819122;INVERSIONES OHV;;14420;;;;;
9001827629;CENTRO CARDIOVASCULAR ARISTIDES SOTOMAYO;OMAYOR SANTA LUCIA SOCIEDAD POR ACCIONES;14422;;;;;
9001868023;ESE HOSPITAL NUESTRA SENORA DE GUADALUPE;ALUPE;14443;;;;;
9001872881;SOCIEDAD INTEGRAL DE ESPECIALISTAS SANTA;SANTA TERESA LIMITADA;14448;;;;;
9001881942;CLINICA CAMPO ABIERTO ORGANIZACIoN SANIT;SANITAS INTERNACIONAL LTDA;14456;;;;;
9001900451;ESE HOSPITAL REGIONAL MANUELA BELTRAN;;14473;;;;;
9001904739;IPS MUNICIPAL DE IPIALES ESE;;14476;;;;;
9001913624;CLINICA DE OFTALMOLOGIA SAN DIEGO;CUCUTA;14488;;;;;
9001924286;ESE HOSPITAL LUIS CARLOS GALAN SARMIENT;MIENTO DE CHARALA;14495;;;;;
9001934931;IPS JAH RAFA S A S;;14512;;;;;
9001946679;ORTODONCIA ESPECIALIZADA DENTIMAX S A S;A S;14521;;;;;
9001962011;PROGRAMA MADRE CANGURO INTEGRAL LTDA;;14533;;;;;
9001963469;ESE HOAPITAL NUESTRA SENORA DEL CARMEN;MEN;14535;;;;;
9001963476;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DI;LA DIVINA MISERICORDIA;14536;;;;;
9001963666;E S E HOSPITAL SAN ANTONIO DE PADUA;;14537;;;;;
9001964847;CLINICA DEL CUSIANA IPS LTDA;;14539;;;;;
9001968628;SOPORTE VITAL CALI S A S;;14541;;;;;
9002012219;CLINICA ANA LUCIA S A S;;14570;;;;;
9002020342;VIRGELINA CALDERON RAMOS;;14576;;;;;
9002033105;ZAKROS CENTRO VISUAL SAS IPS;;14590;;;;;
9002041712;GENETIK LAB LIMITADA;;14601;;;;;
9002046175;MEDICUC IPS LTDA;;14606;;;;;
9002055917;INSTITUCIoN PRESTADORA DE SERVICIOS DE S;DE SALUD INDiGENA MANEXKA IPSI;14616;;;;;
9002057880;CLINICA UROLOGICA ST. MARTIN DE LA;;14620;;;;;
9002062157;ASISTENCIA CIENTIFICA DE ALTA;;14625;;;;;
9002065911;INVERSIONES D V MASSEY LTDA;;14636;;;;;
9002076842;IPS OCUPACIONAL SANTA CLARA S A S;;6255;;;;;
9002085326;CENTRO DE SALUD DE SAMPUES SUCRE) EMPRE;EMPRESA SOCIAL DEL ESTADO;14647;;;;;
9002085942;MEDICAL ARMONY LIMITADA;;14648;;;;;
9002114605;E S E SOR TERESA ADELE;;14675;;;;;
9002114683;E S E FABIO JARAMILLO LONDONO;;14676;;;;;
9002114771;E S E RAFAEL TOVAR POVEDA;;14677;;;;;
9002116681;CLINICA SANTA TERESITA DEL NINO JESUS S;US S A;14679;;;;;
9002136173;CORPORACION CLINICA;;14700;;;;;
9002149269;CLINICA DE ESPECIALISTAS GUAJIRA S A;A;14705;;;;;
9002159833;CLINICA BELO HORIZONTE;;14717;;;;;
9002176481;HUMANA VITAL S A S;;14728;;;;;
9002186287;CENTRO MEDICO SAN LUIS CLINICA QUIRURGIC;URGICA SOCIEDAD EN COMANDITA;14736;;;;;
9002193223;CLiNICA ODONToLOGICA ESPECIALIZADA DENTI;DENTISONRISA S A S;14749;;;;;
9002197652;IPS SALUD ANTIOQUIA LTDA;;14756;;;;;
9002211651;CLINISALUD CLINICAS EN SALUD E U;;14782;;;;;
9002216629;SALUD & ACOMPANAMIENTO INTEGRAL AMBULATO;ULATORIO Y DOMICILIARIO LTDA;14788;;;;;
9002231089;ORTHOESTETIK IPS E U;;14808;;;;;
9002237491;FUNDACION UNIDAD DE CUIDADOS INTENSIVOS;;14812;;;;;
9002289893;CLINICA SANTA SOFIA DEL PACIFICO LTDA;DA;14847;;;;;
9002294381;COMPANiA VITAL DE COLOMBIA S A S;;14852;;;;;
9002318294;IPS YENNY ZORAYA SALAZAR M. S.A.S.;;14867;;;;;
9002342740;FUNDACION INSTITUCION PRESTADORA DE SERV;SERVICIOS DE SALUD DE LA UNIVERSIDAD DE;14892;;;;;
9002378127;PREVICARE LTDA;;14928;;;;;
9002390161;FUNDACION PARA LA INVESTIGACION CLINICA;;14937;;;;;
9002396739;CENTRO MeDICO SINAPSIS IPS S A;;14942;;;;;
9002400186;LOS COMUNEROS HOSPITAL UNIVERSITARIO DE;O DE BUCARAMANGA;14944;;;;;
9002403546;ODONTOCLINICAS MR S A;;14954;;;;;
9002412757;CLINICA ODONTOLOGICA DE BOYACA E U;;14968;;;;;
9002414484;CARDIOLOGIA DIAGNOSTICA DEL NORTE S A S;A S CARDINOR S A S;14970;;;;;
9002417654;CUIDARTE TU SALUD SAS;;14972;;;;;
9002427421;FABILU LTDA;;14980;;;;;
9002437528;CENTRO NACIONAL DE ENDOCRINOLOGIA Y META;METABOLISMO S A CENDEM S A;14990;;;;;
9002442030;CLINICA NEUROREHABILITAR LTDA;;14996;;;;;
9002442578;ENDODIAGNOSTICO SAS;;14998;;;;;
9002462663;MEDICINA Y SERVICIOS GERIATRICOS IPS LTD;S LTDA;15012;;;;;
9002463131;IPS INTEGRAL SOMOS SALUD SAS;;15014;;;;;
9002471907;HACES INVERSIONES Y SERVICIOS SAS;;15020;;;;;
9002479450;CLINICA SANTA CECI LTDA;;15026;;;;;
9002480935;ENDOSALUD DE OCCIDENTE S A;;15030;;;;;
9002488821;CLINICA PORTOAZUL S.A;;15034;;;;;
9002543959;ULTRASONIDO VASCULAR S A S CON SIGLA UL;LA ULVASC S A S;15078;;;;;
9002558320;SUMEDICO LTDA;;15092;;;;;
9002594215;EMMANUEL INSTITUTO DE REHABILITACION Y H;N Y HABILITACION INFANTIL S AS;15110;;;;;
9002613539;FUNDACION HOSPITAL SAN VICENTE DE PAUL R;AUL RIONEGRO;15134;;;;;
9002670642;CLINICA BAHIA;;15202;;;;;
9002679401;JEMARZ S A S;;15212;;;;;
9002680948;AYUDA MEDICA TERRITORIAL EN AMBULANCIAS;CIAS AYMEDT AMBULANCIAS LTDA;15214;;;;;
9002690293;FUNDACION CENTRO COLOMBIANO DE EPILEPSIA;EPSIA Y ENFERMEDADES NEUROLOGICAS;15220;;;;;
9002725826;CLINICA SAN JUAN BAUTISTA S A S;;15248;;;;;
9002727729;UNIDAD MATERNO INFANTIL SANTA ANA S A S;A S;15252;;;;;
9002733720;FAMI SALUD IPS LTDA;;15258;;;;;
9002742687;CLINICA OFTALMOLOGICA DEL TOLIMA S A S;A S;15270;;;;;
9002746601;INSTITUTO COLOMBIANO DEL DOLOR S A S;S;15272;;;;;
9002776304;CLINICA MARYBAU LA LOMA LTDA;;15299;;;;;
9002780618;SOY TU SALUD LTDA;;15305;;;;;
9002796604;PROMOTORA BOCAGRANDE S A PROBOCA S A;A;15322;;;;;
9002809087;CENIC S A S;;15332;;;;;
9002824393;FUNDACION AMIGA DEL PACIENTE;;15351;;;;;
9002831949;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALU;SALUD SAN FRANCISCO DE SALES;15357;;;;;
9002855507;RETO REHABILITACION TOTAL S A S;;15373;;;;;
9002910399;FAMILY HOME CARE S A S;;15382;;;;;
9002912301;CENTRO DE ATENCION REINA MARIA LTDA;;15389;;;;;
9002924887;INSTITUTO DE OSTEOPOROSIS DE LOS LLANOS;ANOS;15407;;;;;
9002933006;CLINICA CEDIMEC SAS;;15414;;;;;
9002963697;CENTRO DE ATENCION FAMILIAR INTEGRAL S A;L S A S;15459;;;;;
9003048987;URPECV S A S;;15511;;;;;
9003049580;SOCIEDAD SAN JOSE DE TORICES S A;;15512;;;;;
9003054061;EMPRESA ASOCIATIVA DE TRABAJO;;15515;;;;;
9003062916;CARDIOLOGOS DEL CAFE SAS;;15529;;;;;
9003079878;VITAL MEDICAL CARE VIMEC S A S;;15542;;;;;
9003080071;PASSUS IPS TALLER PSICOMOTRIZ S A S;;15543;;;;;
9003141271;ODONTOCARITAS LTDA;;15600;;;;;
9003143015;SALUD VITAL DEL HUILA;;15603;;;;;
9003181531;INSTITUTO COLOMBIANO PARA EL AVANCE DE L;DE LA MEDICINA SANTANDER SAS;15634;;;;;
9003201006;UNIDAD DE IMaGENES AVANZADAS S A S;;15653;;;;;
9003209588;CENTRO DE ANALISIS VISUAL ARMENIA SAS;AS;15660;;;;;
9003273390;UNIDAD DE ATENCION DOMICILIARIA INTEGRAL;EGRAL EN SALUD LTDA;15703;;;;;
9003282713;HEMATO ONCOLOGOS ASOCIADOS SA;;15709;;;;;
9003283238;MIOCARDIO SAS;;15710;;;;;
9003287721;CLINICA GENERAL DE LA 100 SAS Y PODRA AN;RA ANUNCIARSE CON LAS SIGLAS CLINI100 SA;15716;;;;;
9003304160;CORPORACIoN COMFENALCO VALLE UNIVERSIDAD;SIDAD LIBRE;15738;;;;;
9003307520;FUNDACION FOSUNAB;;15739;;;;;
9003390968;OPTICA PRECISA S A S;;15795;;;;;
9003418067;IPS ASSOT S A S;;6243;;;;;
9003422743;SERVICIO DE AMBULANCIAS DEL CASANARE E U;E E U;15827;;;;;
9003433452;UNIDAD DE SALUD Y CUIDADOS DE ALTOS RIES;RIESGOS JAP LTDA;15838;;;;;
9003457651;EMPRESA MULTIACTIVA DE SALUD;;15855;;;;;
9003484161;MEDICINA DOMICILIARIA DE COLOMBIA SAS;;15875;;;;;
9003492594;ALIANZA MEDICA INTEGRAR SAS;;15895;;;;;
9003531079;UNIDAD MEDICA ONCOLOGICA S A S;;15932;;;;;
9003532693;ARTE Y SONRISA SALUD ORAL LTDA;;15934;;;;;
9003578920;FEC CLINICAS ODONTOLOGICAS SAS;;15983;;;;;
9003636739;SINERGIA GLOBAL EN SALUD SAS;;16038;;;;;
9003702181;OPTICA VISION GALLERY SAS;;16101;;;;;
9003716130;INVERSIONES MEDICAS DE LOS ANDES S A S;A S;16114;;;;;
9003759735;DENTALIST S A S;;16148;;;;;
9003760546;DIGIDENT BOGOTA LIMITADA;;16149;;;;;
9003778474;I P S SER ASISTENCIA Y TRANSPORTE PARA D;ARA DISCAPACITADOS SAS CON SIGLA SER SAS;16159;;;;;
9003837463;BIENSA SAS;;6244;;;;;
9003862290;FUNDACIoN MILLER;;16229;;;;;
9003865912;GYO MEDICAL I P S S A S;;16232;;;;;
9003881062;CLINICA NACIONAL DE PROTESIS DENTAL S A;S A S;16243;;;;;
9003881625;FACIL REIR UNIDADES DE ESTETICA DENTAL S;TAL S A S;16244;;;;;
9003904239;PROMOTORA CLINICA ZONA FRANCA DE URABA S;ABA SAS;16255;;;;;
9003916191;IPS NUESTRA SENORA DE FATIMA SAS;;16260;;;;;
9003958463;SERVICIOS VIVIR S A S;;16299;;;;;
9004071484;LAFAM SAS;;16372;;;;;
9004082201;NUEVA CLINICA SAGRADO CORAZON S A S;;16383;;;;;
9004087076;REHAFINT REHABILITACION FISICA INTEGRAL;EGRAL IPS SAS;16389;;;;;
9004107929;CLINICA POZO DONATO DE TUNJA SAS;;16412;;;;;
9004124441;ORTHOHAND S A S;;16426;;;;;
9004127602;AMBULANCIAS PROYECTAR SAS;;16433;;;;;
9004149457;AGUILAR MENDEZ RIONEGRO S A S;;16453;;;;;
9004153825;UCI ADULTOS LAS MERCEDES DE COROZAL;;16456;;;;;
9004207511;SPORT MEDICAL CENTER IPS GUSTAVO PORTELA;LA SAS;16506;;;;;
9004218956;FUNDACIoN CLINICA DEL NORTE;;16516;;;;;
9004286011;SOLUCIONES INTEGRALES EN CITOLOGIA Y PAT;Y PATOLOGIA SAS PUDIENDO UTILIZAR LA SIG;16583;;;;;
9004315470;CLINICA SALUD ORAL CARIBE S A S;;16612;;;;;
9004315503;CLINICA LA VICTORIA SAS;;16613;;;;;
9004340781;ORGANIZACIoN CLiNICA SANTA TERESA SAS;AS;16639;;;;;
9004381383;IPS SANO Y NATURAL S A S;;16688;;;;;
9004403655;OPTICA CLINICA DE CIRUGIA OCULAR SAS;S;16714;;;;;
9004428544;IPS MEDIC GINEBRA S A S;;16729;;;;;
9004430701;CENTRO DE REHABILITACION Y FISIOTERAPIA;APIA LQM SAS;16732;;;;;
9004485593;MEDIGLOBAL IPS SAS;;16764;;;;;
9004603224;NUEVA CLiNICA COROZAL S A S;;16853;;;;;
9004653194;OINSAMED S A S;;16894;;;;;
9004674184;CENTRO ESPECIALIZADO DEL SUENO S A S;S;16919;;;;;
9004706429;MEDICAL DUARTE ZF SAS;;16946;;;;;
9004775257;CENTRO DE DIAGNOSTICO OCUPACIONAL;;6237;;;;;
9004835591;DUETICA SAS;;17032;;;;;
9004897651;UNIDAD DE ESTETICA DENTAL FACIL REIR S;EIR SINCELEJO S A S;17076;;;;;
9004919828;EQUIPO INTERDICIPLINARIO PARA EL MEJORAM;JORAMIENTO DE LA CALIDAD DE VIDA DE LA S;6253;;;;;
9004928150;UNIDAD MATERNO INFANTIL TALAPUIN SAS;;17113;;;;;
9004972154;FUNCION Y ESTETICA ODONTOLOGICA;;17149;;;;;
9005016390;GALENUS SALUD INTEGRAL IPS SAS;;17186;;;;;
9005031249;INSTITUTO NEUMOLOGICO DE CORDOBA;;17198;;;;;
9005042653;PROYECTAR SALUD SAS;;17206;;;;;
9005078348;IPS INDIGENA TRAPECIO AMAZoNICO;;17225;;;;;
9005087036;AMES SAS IPS;;17231;;;;;
9005130046;DENTOIMAGENES SAS;;17268;;;;;
9005133065;FUNDACION MARIA REINA;;17273;;;;;
9005187590;CLINICA RENACER EQUILIBRIO NATURAL S A S;S A S;17313;;;;;
9005202937;FUNDACIoN UNIONVIDA FUNVIDA;;17330;;;;;
9005205014;TOLIMEDICA SAS;;17334;;;;;
9005321733;SORING CLINICA DE HERIDAS Y MEDICINAS AL;AS ALTERNATIVAS SAS;17412;;;;;
9005325474;PRODENTAL SONRIE YA S A S;;17429;;;;;
9005384918;ASISTENCIA INTEGRAL EN CASA ASSISTIRTE S;RTE SAS;17490;;;;;
9005422164;INTEGRAL MEDICAL CENTER DEL CARIBE S A S;S A S INTECE S A S;17522;;;;;
9005429842;ALVARADO SILVA ORTODONCISTA LTDA ALVAR;ALVARADO SILVA ODONTOESTETIK;17529;;;;;
9005446886;NEURONABEBE SAS;;17541;;;;;
9005525390;SOCIEDAD UNIDAD INTEGRAL DE SALUD MENTAL;ENTAL SION SAS;17593;;;;;
9005537528;CLINICA DE FRACTURAS TAYRONA IPS SAS;S;17604;;;;;
9005582250;CLINICA ODONTOLOGICA MOSQUERA Y JARAMILL;AMILLO S A S;17634;;;;;
9005585950;FUNDACION MEDICA CAMPBELL;;17642;;;;;
9005594402;IPS MEDIFARMA S A S;;17651;;;;;
9005703795;ARTDENT ODONTOLOGIA ESPECIALIZADA;;17729;;;;;
9005718871;CALMEDICAS S A S;;17740;;;;;
9005817029;CLINICA DE URGENCIAS BUCARAMANGA S A S;A S;17803;;;;;
9005825897;UNIDADES DIAGNOSTICAS ESPECIALIZADAS SAS;;17808;;;;;
9005825983;ADMINISTRADORA CLINICA;;17809;;;;;
9005830045;UNIDAD DE DIAGNOSTICO Y REHABILITACION C;ION CARDIOPULMONAR CREER S A S;17814;;;;;
9005841180;CENTRO DE COLOPROCTOLOGIA Y;ENDOSCOPIA S A S;17826;;;;;
9005904362;OPTICA 20/20 VISUAL CENTER S A S;;17883;;;;;
9005946453;PROENSO SAS;;6257;;;;;
9005950561;ASISTENCIA Y ASESORIAS INTEGRALES EN SAL;N SALUD OCUPACIONAL SAS;6235;;;;;
9005968276;UCI NUESTRA SENORA DE FATIMA S A S;;17941;;;;;
9005992460;IPS CONSULTORIO ODONTOLOGICO INTEGRAL LE;AL LETICIA S A S;17965;;;;;
9006005509;INVERSIONES MEDICAS BARU SAS;;17976;;;;;
9006009621;CENTRO DE NEUROESTIMULACION Y NEUROREHAB;REHABILITACION INTEGRAL PROMEMORIA S A S;17979;;;;;
9006010527;UNIDAD PEDIaTRICA SIMoN BOLiVAR IPS SAS;SAS;17980;;;;;
9006104947;PROCTOMEDICAL HMZ SAS;;18036;;;;;
9006178586;NEUROCOUNTRY PORTOAZUL SAS;;18084;;;;;
9006253177;CORPORACIoN HOSPITAL INFANTIL CONCEJO DE;JO DE MEDELLiN;18128;;;;;
9006266610;COMPANIA DE APOYO LOGISTICO EN SALUD SAS;D SAS;18137;;;;;
9006270813;INNOVACIoN EN CUIDADO AMBULATORIO Y DOMI;DOMICILIARIO SAS ICAD;18140;;;;;
9006288512;OPTICA VISION E IMAGEN DEL CARIBE S A S;A S;18152;;;;;
9006307083;CLINICA SANTA LUCIA DEL SINU;;18164;;;;;
9006327985;CIREN ABA SAS;;18172;;;;;
